https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CTX,Volume USD
1696233600000,2023-10-02 08:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
1696230000000,2023-10-02 07:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
1696226400000,2023-10-02 06:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
1696222800000,2023-10-02 05:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
1696219200000,2023-10-02 04:00:00,CTX/USD,0.861,0.861,0.861,0.861,0.0,0.0
1696215600000,2023-10-02 03:00:00,CTX/USD,0.8365,0.861,0.8365,0.861,307.321671,264.603958731
1696212000000,2023-10-02 02:00:00,CTX/USD,0.848,0.848,0.8365,0.8365,300.0,250.95000000000002
1696208400000,2023-10-02 01:00:00,CTX/USD,0.8268,0.848,0.8268,0.848,265.220715,224.90716632
1696204800000,2023-10-02 00:00:00,CTX/USD,0.8268,0.8268,0.8268,0.8268,0.0,0.0
1696201200000,2023-10-01 23:00:00,CTX/USD,0.832,0.832,0.8268,0.8268,103.374822,85.47030282959999
1696197600000,2023-10-01 22:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696194000000,2023-10-01 21:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696190400000,2023-10-01 20:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696186800000,2023-10-01 19:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696183200000,2023-10-01 18:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696179600000,2023-10-01 17:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696176000000,2023-10-01 16:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696172400000,2023-10-01 15:00:00,CTX/USD,0.832,0.832,0.832,0.832,1.237904,1.029936128
1696168800000,2023-10-01 14:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696165200000,2023-10-01 13:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696161600000,2023-10-01 12:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696158000000,2023-10-01 11:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696154400000,2023-10-01 10:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696150800000,2023-10-01 09:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696147200000,2023-10-01 08:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696143600000,2023-10-01 07:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696140000000,2023-10-01 06:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696136400000,2023-10-01 05:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696132800000,2023-10-01 04:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696129200000,2023-10-01 03:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696125600000,2023-10-01 02:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696122000000,2023-10-01 01:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696118400000,2023-10-01 00:00:00,CTX/USD,0.832,0.832,0.832,0.832,0.0,0.0
1696114800000,2023-09-30 23:00:00,CTX/USD,0.8289,0.832,0.8289,0.832,23.176273,19.282659136
1696111200000,2023-09-30 22:00:00,CTX/USD,0.8289,0.8289,0.8289,0.8289,0.0,0.0
1696107600000,2023-09-30 21:00:00,CTX/USD,0.8289,0.8289,0.8289,0.8289,0.0,0.0
1696104000000,2023-09-30 20:00:00,CTX/USD,0.8289,0.8289,0.8289,0.8289,2.494198,2.0674407221999997
1696100400000,2023-09-30 19:00:00,CTX/USD,0.8289,0.8289,0.8289,0.8289,0.0,0.0
1696096800000,2023-09-30 18:00:00,CTX/USD,0.8289,0.8289,0.8289,0.8289,0.0,0.0
1696093200000,2023-09-30 17:00:00,CTX/USD,0.8289,0.8289,0.8289,0.8289,0.0,0.0
1696089600000,2023-09-30 16:00:00,CTX/USD,0.8266,0.8289,0.8266,0.8289,71.802172,59.5168203708
1696086000000,2023-09-30 15:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696082400000,2023-09-30 14:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696078800000,2023-09-30 13:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696075200000,2023-09-30 12:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696071600000,2023-09-30 11:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696068000000,2023-09-30 10:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696064400000,2023-09-30 09:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696060800000,2023-09-30 08:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696057200000,2023-09-30 07:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696053600000,2023-09-30 06:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696050000000,2023-09-30 05:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696046400000,2023-09-30 04:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696042800000,2023-09-30 03:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696039200000,2023-09-30 02:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696035600000,2023-09-30 01:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696032000000,2023-09-30 00:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696028400000,2023-09-29 23:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696024800000,2023-09-29 22:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696021200000,2023-09-29 21:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696017600000,2023-09-29 20:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696014000000,2023-09-29 19:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1696010400000,2023-09-29 18:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,5.447443,4.5028563838
1696006800000,2023-09-29 17:00:00,CTX/USD,0.8328,0.8328,0.8266,0.8266,108.695652,89.8478259432
1696003200000,2023-09-29 16:00:00,CTX/USD,0.8328,0.8328,0.8328,0.8328,0.0,0.0
1695999600000,2023-09-29 15:00:00,CTX/USD,0.8328,0.8328,0.8328,0.8328,0.0,0.0
1695996000000,2023-09-29 14:00:00,CTX/USD,0.8328,0.8328,0.8328,0.8328,0.0,0.0
1695992400000,2023-09-29 13:00:00,CTX/USD,0.8467,0.8467,0.8328,0.8328,132.167339,110.0689599192
1695988800000,2023-09-29 12:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695985200000,2023-09-29 11:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695981600000,2023-09-29 10:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695978000000,2023-09-29 09:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695974400000,2023-09-29 08:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695970800000,2023-09-29 07:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695967200000,2023-09-29 06:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695963600000,2023-09-29 05:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695960000000,2023-09-29 04:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695956400000,2023-09-29 03:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695952800000,2023-09-29 02:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695949200000,2023-09-29 01:00:00,CTX/USD,0.8466,0.8467,0.8266,0.8467,970.504112,821.7258316304
1695945600000,2023-09-29 00:00:00,CTX/USD,0.8466,0.8466,0.8466,0.8466,0.354358,0.2999994828
1695942000000,2023-09-28 23:00:00,CTX/USD,0.8466,0.8466,0.8466,0.8466,0.0,0.0
1695938400000,2023-09-28 22:00:00,CTX/USD,0.8466,0.8466,0.8466,0.8466,0.0,0.0
1695934800000,2023-09-28 21:00:00,CTX/USD,0.8466,0.8466,0.8466,0.8466,0.0,0.0
1695931200000,2023-09-28 20:00:00,CTX/USD,0.8466,0.8466,0.8466,0.8466,0.0,0.0
1695927600000,2023-09-28 19:00:00,CTX/USD,0.8467,0.8467,0.8466,0.8466,21.753437,18.416459764200003
1695924000000,2023-09-28 18:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695920400000,2023-09-28 17:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695916800000,2023-09-28 16:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695913200000,2023-09-28 15:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695909600000,2023-09-28 14:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,10.587544,8.964473504799999
1695906000000,2023-09-28 13:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695902400000,2023-09-28 12:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695898800000,2023-09-28 11:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695895200000,2023-09-28 10:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695891600000,2023-09-28 09:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695888000000,2023-09-28 08:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695884400000,2023-09-28 07:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695880800000,2023-09-28 06:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695877200000,2023-09-28 05:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695873600000,2023-09-28 04:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695870000000,2023-09-28 03:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695866400000,2023-09-28 02:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695862800000,2023-09-28 01:00:00,CTX/USD,0.8467,0.8467,0.8467,0.8467,0.0,0.0
1695859200000,2023-09-28 00:00:00,CTX/USD,0.8477,0.8477,0.8467,0.8467,19.86871,16.822836757
1695855600000,2023-09-27 23:00:00,CTX/USD,0.8477,0.8477,0.8477,0.8477,0.0,0.0
1695852000000,2023-09-27 22:00:00,CTX/USD,0.8477,0.8477,0.8477,0.8477,0.0,0.0
1695848400000,2023-09-27 21:00:00,CTX/USD,0.8477,0.8477,0.8477,0.8477,0.0,0.0
1695844800000,2023-09-27 20:00:00,CTX/USD,0.8516,0.8534,0.8477,0.8477,198.901103,168.60846501310002
1695841200000,2023-09-27 19:00:00,CTX/USD,0.8516,0.8516,0.8516,0.8516,0.0,0.0
1695837600000,2023-09-27 18:00:00,CTX/USD,0.8487,0.8516,0.8487,0.8516,113.34268,96.522626288
1695834000000,2023-09-27 17:00:00,CTX/USD,0.8487,0.8487,0.8487,0.8487,0.0,0.0
1695830400000,2023-09-27 16:00:00,CTX/USD,0.8563,0.8563,0.8487,0.8487,102.243294,86.77388361780001
1695826800000,2023-09-27 15:00:00,CTX/USD,0.8563,0.8563,0.8563,0.8563,26.881404,23.0185462452
1695823200000,2023-09-27 14:00:00,CTX/USD,0.8563,0.8563,0.8563,0.8563,0.0,0.0
1695819600000,2023-09-27 13:00:00,CTX/USD,0.8563,0.8563,0.8563,0.8563,0.0,0.0
1695816000000,2023-09-27 12:00:00,CTX/USD,0.8713,0.8713,0.8563,0.8563,352.855405,302.1500833015
1695812400000,2023-09-27 11:00:00,CTX/USD,0.8713,0.8713,0.8713,0.8713,0.0,0.0
1695808800000,2023-09-27 10:00:00,CTX/USD,0.8713,0.8713,0.8713,0.8713,0.0,0.0
1695805200000,2023-09-27 09:00:00,CTX/USD,0.8666,0.8713,0.8666,0.8713,1080.268927,941.2383160951
1695801600000,2023-09-27 08:00:00,CTX/USD,0.8666,0.8666,0.8666,0.8666,0.0,0.0
1695798000000,2023-09-27 07:00:00,CTX/USD,0.8666,0.8666,0.8666,0.8666,0.0,0.0
1695794400000,2023-09-27 06:00:00,CTX/USD,0.8666,0.8666,0.8666,0.8666,0.0,0.0
1695790800000,2023-09-27 05:00:00,CTX/USD,0.8666,0.8666,0.8666,0.8666,0.0,0.0
1695787200000,2023-09-27 04:00:00,CTX/USD,0.8666,0.8666,0.8666,0.8666,0.0,0.0
1695783600000,2023-09-27 03:00:00,CTX/USD,0.871,0.871,0.8666,0.8666,2.352475,2.038654835
1695780000000,2023-09-27 02:00:00,CTX/USD,0.871,0.871,0.871,0.871,0.0,0.0
1695776400000,2023-09-27 01:00:00,CTX/USD,0.8266,0.871,0.8266,0.871,345.188386,300.659084206
1695772800000,2023-09-27 00:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1695769200000,2023-09-26 23:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1695765600000,2023-09-26 22:00:00,CTX/USD,0.8266,0.8266,0.8266,0.8266,0.0,0.0
1695762000000,2023-09-26 21:00:00,CTX/USD,0.8716,0.8716,0.8266,0.8266,482.923936,399.18492549760003
1695758400000,2023-09-26 20:00:00,CTX/USD,0.8716,0.8716,0.8716,0.8716,0.0,0.0
1695754800000,2023-09-26 19:00:00,CTX/USD,0.8778,0.8778,0.8716,0.8716,17.770328,15.4886178848
1695751200000,2023-09-26 18:00:00,CTX/USD,0.8778,0.8778,0.8778,0.8778,0.0,0.0
1695747600000,2023-09-26 17:00:00,CTX/USD,0.8586,0.8778,0.8586,0.8778,663.612722,582.5192473715999
1695744000000,2023-09-26 16:00:00,CTX/USD,0.8586,0.8586,0.8586,0.8586,0.0,0.0
1695740400000,2023-09-26 15:00:00,CTX/USD,0.8586,0.8586,0.8586,0.8586,0.0,0.0
1695736800000,2023-09-26 14:00:00,CTX/USD,0.8586,0.8586,0.8586,0.8586,0.0,0.0
1695733200000,2023-09-26 13:00:00,CTX/USD,0.8586,0.8586,0.8586,0.8586,0.0,0.0
1695729600000,2023-09-26 12:00:00,CTX/USD,0.8586,0.8586,0.8586,0.8586,0.0,0.0
1695726000000,2023-09-26 11:00:00,CTX/USD,0.8596,0.8596,0.8586,0.8586,13.717001,11.777417058600001
1695722400000,2023-09-26 10:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1695718800000,2023-09-26 09:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1695715200000,2023-09-26 08:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1695711600000,2023-09-26 07:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1695708000000,2023-09-26 06:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1695704400000,2023-09-26 05:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1695700800000,2023-09-26 04:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1695697200000,2023-09-26 03:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1695693600000,2023-09-26 02:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1695690000000,2023-09-26 01:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1695686400000,2023-09-26 00:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1695682800000,2023-09-25 23:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1695679200000,2023-09-25 22:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1695675600000,2023-09-25 21:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1695672000000,2023-09-25 20:00:00,CTX/USD,0.8596,0.8596,0.8596,0.8596,0.0,0.0
1695668400000,2023-09-25 19:00:00,CTX/USD,0.8662,0.8662,0.8596,0.8596,52.803178,45.389611808800005
1695664800000,2023-09-25 18:00:00,CTX/USD,0.8662,0.8662,0.8662,0.8662,0.0,0.0
1695661200000,2023-09-25 17:00:00,CTX/USD,0.8662,0.8662,0.8662,0.8662,0.0,0.0
1695657600000,2023-09-25 16:00:00,CTX/USD,0.8662,0.8662,0.8662,0.8662,0.0,0.0
1695654000000,2023-09-25 15:00:00,CTX/USD,0.8662,0.8662,0.8662,0.8662,0.0,0.0
1695650400000,2023-09-25 14:00:00,CTX/USD,0.8636,0.8662,0.8636,0.8662,26.597278,23.038562203599998
1695646800000,2023-09-25 13:00:00,CTX/USD,0.8636,0.8636,0.8636,0.8636,0.0,0.0
1695643200000,2023-09-25 12:00:00,CTX/USD,0.8636,0.8636,0.8636,0.8636,0.0,0.0
1695639600000,2023-09-25 11:00:00,CTX/USD,0.8636,0.8636,0.8636,0.8636,0.0,0.0
1695636000000,2023-09-25 10:00:00,CTX/USD,0.8636,0.8636,0.8636,0.8636,0.0,0.0
1695632400000,2023-09-25 09:00:00,CTX/USD,0.8636,0.8636,0.8636,0.8636,0.0,0.0
1695628800000,2023-09-25 08:00:00,CTX/USD,0.8636,0.8636,0.8636,0.8636,0.0,0.0
1695625200000,2023-09-25 07:00:00,CTX/USD,0.8636,0.8636,0.8636,0.8636,0.0,0.0
1695621600000,2023-09-25 06:00:00,CTX/USD,0.8636,0.8636,0.8636,0.8636,0.0,0.0
1695618000000,2023-09-25 05:00:00,CTX/USD,0.8636,0.8636,0.8636,0.8636,0.0,0.0
1695614400000,2023-09-25 04:00:00,CTX/USD,0.8636,0.8636,0.8636,0.8636,0.0,0.0
1695610800000,2023-09-25 03:00:00,CTX/USD,0.8636,0.8636,0.8636,0.8636,0.0,0.0
1695607200000,2023-09-25 02:00:00,CTX/USD,0.8636,0.8636,0.8636,0.8636,0.0,0.0
1695603600000,2023-09-25 01:00:00,CTX/USD,0.8636,0.8636,0.8636,0.8636,0.0,0.0
1695600000000,2023-09-25 00:00:00,CTX/USD,0.8636,0.8636,0.8636,0.8636,0.0,0.0
1695596400000,2023-09-24 23:00:00,CTX/USD,0.8636,0.8636,0.8636,0.8636,0.0,0.0
1695592800000,2023-09-24 22:00:00,CTX/USD,0.8785,0.8785,0.8636,0.8636,1000.0,863.6
1695589200000,2023-09-24 21:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695585600000,2023-09-24 20:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695582000000,2023-09-24 19:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695578400000,2023-09-24 18:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695574800000,2023-09-24 17:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695571200000,2023-09-24 16:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695567600000,2023-09-24 15:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695564000000,2023-09-24 14:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695560400000,2023-09-24 13:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695556800000,2023-09-24 12:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695553200000,2023-09-24 11:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695549600000,2023-09-24 10:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695546000000,2023-09-24 09:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695542400000,2023-09-24 08:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695538800000,2023-09-24 07:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695535200000,2023-09-24 06:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695531600000,2023-09-24 05:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695528000000,2023-09-24 04:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695524400000,2023-09-24 03:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695520800000,2023-09-24 02:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695517200000,2023-09-24 01:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695513600000,2023-09-24 00:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695510000000,2023-09-23 23:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695506400000,2023-09-23 22:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695502800000,2023-09-23 21:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695499200000,2023-09-23 20:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695495600000,2023-09-23 19:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,9.339691,8.2049185435
1695492000000,2023-09-23 18:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695488400000,2023-09-23 17:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695484800000,2023-09-23 16:00:00,CTX/USD,0.8785,0.8785,0.8785,0.8785,0.0,0.0
1695481200000,2023-09-23 15:00:00,CTX/USD,0.8795,0.8795,0.8785,0.8785,2.108574,1.8523822589999999
1695477600000,2023-09-23 14:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695474000000,2023-09-23 13:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695470400000,2023-09-23 12:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695466800000,2023-09-23 11:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695463200000,2023-09-23 10:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695459600000,2023-09-23 09:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695456000000,2023-09-23 08:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695452400000,2023-09-23 07:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695448800000,2023-09-23 06:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695445200000,2023-09-23 05:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695441600000,2023-09-23 04:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695438000000,2023-09-23 03:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695434400000,2023-09-23 02:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695430800000,2023-09-23 01:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695427200000,2023-09-23 00:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695423600000,2023-09-22 23:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695420000000,2023-09-22 22:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695416400000,2023-09-22 21:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695412800000,2023-09-22 20:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695409200000,2023-09-22 19:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695405600000,2023-09-22 18:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695402000000,2023-09-22 17:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695398400000,2023-09-22 16:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695394800000,2023-09-22 15:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695391200000,2023-09-22 14:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695387600000,2023-09-22 13:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695384000000,2023-09-22 12:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695380400000,2023-09-22 11:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695376800000,2023-09-22 10:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695373200000,2023-09-22 09:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695369600000,2023-09-22 08:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695366000000,2023-09-22 07:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695362400000,2023-09-22 06:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695358800000,2023-09-22 05:00:00,CTX/USD,0.8795,0.8795,0.8795,0.8795,0.0,0.0
1695355200000,2023-09-22 04:00:00,CTX/USD,0.8885,0.909,0.8795,0.8795,559.159197,491.78051376149995
1695351600000,2023-09-22 03:00:00,CTX/USD,0.8885,0.8885,0.8885,0.8885,0.0,0.0
1695348000000,2023-09-22 02:00:00,CTX/USD,0.9008,0.9008,0.8885,0.8885,117.046226,103.995571801
1695344400000,2023-09-22 01:00:00,CTX/USD,0.9008,0.9008,0.9008,0.9008,0.0,0.0
1695340800000,2023-09-22 00:00:00,CTX/USD,0.9008,0.9008,0.9008,0.9008,0.0,0.0
1695337200000,2023-09-21 23:00:00,CTX/USD,0.9008,0.9008,0.9008,0.9008,0.0,0.0
1695333600000,2023-09-21 22:00:00,CTX/USD,0.9008,0.9008,0.9008,0.9008,0.0,0.0
1695330000000,2023-09-21 21:00:00,CTX/USD,0.9008,0.9008,0.9008,0.9008,0.0,0.0
1695326400000,2023-09-21 20:00:00,CTX/USD,0.9008,0.9008,0.9008,0.9008,0.0,0.0
1695322800000,2023-09-21 19:00:00,CTX/USD,0.9008,0.9008,0.9008,0.9008,0.0,0.0
1695319200000,2023-09-21 18:00:00,CTX/USD,0.9008,0.9008,0.9008,0.9008,0.0,0.0
1695315600000,2023-09-21 17:00:00,CTX/USD,0.9008,0.9008,0.9008,0.9008,0.0,0.0
1695312000000,2023-09-21 16:00:00,CTX/USD,0.9008,0.9008,0.9008,0.9008,0.0,0.0
1695308400000,2023-09-21 15:00:00,CTX/USD,0.9008,0.9008,0.9008,0.9008,0.0,0.0
